"No.","Time","Source","Destination","Protocol","Length","Info"
"489","5.888736","104.19.159.19","10.0.2.15","TCP","60","443  >  34414 [FIN, ACK] Seq=47 Ack=1 Win=65535 Len=0"
"490","5.888804","10.0.2.15","104.19.159.19","TCP","54","34414  >  443 [FIN, ACK] Seq=1 Ack=48 Win=62780 Len=0"
"491","5.889042","104.19.159.19","10.0.2.15","TCP","60","443  >  34414 [ACK] Seq=48 Ack=2 Win=65535 Len=0"
"493","7.055172","35.186.224.40","10.0.2.15","TCP","60","443  >  49032 [ACK] Seq=40137 Ack=44 Win=65535 Len=0"
"495","7.133778","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=40177 Win=65535 Len=0"
"497","7.139426","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=227 Ack=550 Win=65535 Len=0"
"499","7.212577","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=550 Ack=340 Win=65535 Len=0"
"500","7.336250","10.0.2.15","142.250.184.195","TCP","54","57436  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"501","7.336761","142.250.184.195","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  57436 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"502","7.340096","10.0.2.15","35.190.60.146","TCP","54","44574  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"503","7.340155","10.0.2.15","35.186.193.173","TCP","54","46258  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"504","7.340555","35.190.60.146","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  44574 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"505","7.340555","35.186.193.173","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  46258 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"533","9.082603","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=340 Ack=717 Win=65535 Len=0"
"546","9.188912","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=717 Ack=453 Win=65535 Len=0"
"553","10.222129","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=453 Ack=900 Win=65535 Len=0"
"557","10.296339","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=900 Ack=566 Win=65535 Len=0"
"565","11.343288","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=566 Ack=1259 Win=65535 Len=0"
"566","11.432022","10.0.2.15","172.67.188.164","TCP","54","41034  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"567","11.432413","172.67.188.164","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  41034 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"569","11.442768","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=1259 Ack=745 Win=65535 Len=0"
"571","11.527212","104.22.55.232","10.0.2.15","TCP","60","443  >  59070 [FIN, ACK] Seq=40 Ack=1 Win=65535 Len=0"
"572","11.527472","10.0.2.15","104.22.55.232","TCP","54","59070  >  443 [FIN, ACK] Seq=1 Ack=41 Win=62780 Len=0"
"573","11.527806","104.22.55.232","10.0.2.15","TCP","60","443  >  59070 [ACK] Seq=41 Ack=2 Win=65535 Len=0"
"575","12.563983","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=745 Ack=1426 Win=65535 Len=0"
"577","12.651174","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=1426 Ack=858 Win=65535 Len=0"
"581","13.338594","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=858 Ack=1609 Win=65535 Len=0"
"583","13.409456","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=1609 Ack=971 Win=65535 Len=0"
"584","13.480970","10.0.2.15","34.111.113.62","TCP","54","33216  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"585","13.481041","10.0.2.15","146.75.121.253","TCP","54","46990  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"586","13.481090","10.0.2.15","35.244.159.8","TCP","54","43640  >  443 [ACK] Seq=1 Ack=1 Win=63540 Len=0"
"587","13.481108","10.0.2.15","35.227.252.103","TCP","54","52456  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"588","13.481358","34.111.113.62","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  33216 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"589","13.481358","146.75.121.253","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  46990 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"590","13.481358","35.244.159.8","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  43640 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"591","13.481358","35.227.252.103","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  52456 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"602","14.390706","213.57.24.219","10.0.2.15","TCP","60","443  >  60202 [ACK] Seq=166929 Ack=2318 Win=65535 Len=0"
"604","14.405499","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=170428 Win=65535 Len=0"
"605","14.406254","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=170428 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"606","14.406273","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=173348 Win=65535 Len=0"
"608","14.406971","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=173348 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"609","14.406984","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=176268 Win=65535 Len=0"
"610","14.407226","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=176268 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"611","14.407239","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=179188 Win=65535 Len=0"
"612","14.407797","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=179188 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"613","14.407810","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=182108 Win=65535 Len=0"
"615","14.408065","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=185028 Win=65535 Len=0"
"616","14.408451","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=185028 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"617","14.408457","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=187948 Win=65535 Len=0"
"618","14.408638","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=187948 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"619","14.408643","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=190868 Win=65535 Len=0"
"620","14.409006","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=190868 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"621","14.409012","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=193788 Win=65535 Len=0"
"622","14.409491","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=193788 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"623","14.409497","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=196708 Win=65535 Len=0"
"625","14.409792","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=200320 Win=65535 Len=0"
"626","14.410316","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=200320 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"627","14.410323","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=203240 Win=65535 Len=0"
"629","14.410663","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=206160 Win=65535 Len=0"
"630","14.411028","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=206160 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"631","14.411039","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=209080 Win=65535 Len=0"
"632","14.411346","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=209080 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"633","14.411360","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=212000 Win=65535 Len=0"
"634","14.411841","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=212000 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"635","14.411864","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=214920 Win=65535 Len=0"
"636","14.412326","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=214920 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"637","14.412334","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=217840 Win=65535 Len=0"
"638","14.414293","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=217840 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"639","14.414304","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=220760 Win=65535 Len=0"
"641","14.414585","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=235360 Win=65535 Len=0"
"642","14.416819","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=235360 Ack=2318 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"644","14.426010","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=258720 Win=65535 Len=0"
"646","14.426515","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=273320 Win=65535 Len=0"
"648","14.427236","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=285000 Win=65535 Len=0"
"650","14.427305","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=298257 Win=65535 Len=0"
"651","14.431056","213.57.24.219","10.0.2.15","TCP","1514","443  >  60202 [PSH, ACK] Seq=298257 Ack=2318 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"652","14.431488","213.57.24.219","10.0.2.15","TCP","2093","443  >  60202 [PSH, ACK] Seq=299717 Ack=2318 Win=65535 Len=2039 [TCP segment of a reassembled PDU]"
"653","14.431499","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=301756 Win=65535 Len=0"
"657","14.437132","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=306136 Win=65535 Len=0"
"658","14.437626","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=306136 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"659","14.437649","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=309056 Win=65535 Len=0"
"660","14.437977","213.57.24.219","10.0.2.15","TCP","4434","443  >  60202 [PSH, ACK] Seq=309056 Ack=2318 Win=65535 Len=4380 [TCP segment of a reassembled PDU]"
"661","14.437986","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=313436 Win=65535 Len=0"
"662","14.438414","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=313436 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"663","14.438421","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=316356 Win=65535 Len=0"
"665","14.438802","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=319276 Win=65535 Len=0"
"666","14.439123","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=319276 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"667","14.439130","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=322196 Win=65535 Len=0"
"668","14.439574","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=322196 Ack=2318 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"669","14.439581","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=325116 Win=65535 Len=0"
"671","14.442528","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=2318 Ack=333267 Win=65535 Len=0"
"695","15.961825","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=971 Ack=1776 Win=65535 Len=0"
"697","16.051384","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=1776 Ack=1084 Win=65535 Len=0"
"699","16.418250","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=1084 Ack=1959 Win=65535 Len=0"
"701","16.488361","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=1959 Ack=1197 Win=65535 Len=0"
"712","16.681244","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=41637 Win=65535 Len=0"
"714","16.681495","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=44557 Win=65535 Len=0"
"716","16.681642","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=45825 Win=65535 Len=0"
"718","16.683651","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=51473 Win=65535 Len=0"
"720","16.684350","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=57655 Win=65535 Len=0"
"722","16.692340","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=59067 Win=65535 Len=0"
"724","16.692877","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=61891 Win=65535 Len=0"
"726","16.693234","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=64715 Win=65535 Len=0"
"728","16.695023","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=67539 Win=65535 Len=0"
"730","16.695132","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=70363 Win=65535 Len=0"
"732","16.695510","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=71775 Win=65535 Len=0"
"734","16.696881","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=73187 Win=65535 Len=0"
"736","16.697093","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=76011 Win=65535 Len=0"
"738","16.697421","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=78835 Win=65535 Len=0"
"740","16.697877","10.0.2.15","35.186.224.40","TCP","54","49032  >  443 [ACK] Seq=44 Ack=80245 Win=65535 Len=0"
"764","19.496371","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=1197 Ack=2142 Win=65535 Len=0"
"766","19.566444","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2142 Ack=1310 Win=65535 Len=0"
"767","19.624543","10.0.2.15","35.210.239.72","TCP","54","51178  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"768","19.624572","10.0.2.15","146.75.121.44","TCP","54","60166  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"769","19.624573","10.0.2.15","34.160.236.64","TCP","54","52340  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"770","19.624579","10.0.2.15","35.190.113.31","TCP","54","47980  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"771","19.625101","35.210.239.72","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  51178 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"772","19.625102","146.75.121.44","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  60166 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"773","19.625102","34.160.236.64","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  52340 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"774","19.625102","35.190.113.31","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  47980 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"778","20.393881","10.0.2.15","104.22.36.96","TCP","54","56422  >  443 [ACK] Seq=1 Ack=40 Win=62780 Len=0"
"779","20.393838","104.22.36.96","10.0.2.15","TCP","60","443  >  56422 [FIN, ACK] Seq=40 Ack=1 Win=65535 Len=0"
"780","20.394090","10.0.2.15","104.22.36.96","TCP","54","56422  >  443 [FIN, ACK] Seq=1 Ack=41 Win=62780 Len=0"
"781","20.394366","104.22.36.96","10.0.2.15","TCP","60","443  >  56422 [ACK] Seq=41 Ack=2 Win=65535 Len=0"
"783","20.565115","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2142 Ack=1649 Win=65535 Len=0"
"786","20.616031","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=1649 Ack=2389 Win=65535 Len=0"
"787","20.616031","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=1649 Ack=2506 Win=65535 Len=0"
"789","20.690686","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2506 Ack=1908 Win=65535 Len=0"
"791","20.691434","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2506 Ack=2200 Win=65535 Len=0"
"793","20.694399","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2506 Ack=2379 Win=65535 Len=0"
"795","20.695497","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2506 Ack=2524 Win=65535 Len=0"
"798","20.909088","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=846 Ack=345 Win=65535 Len=0"
"801","20.943306","10.0.2.15","149.154.167.99","TCP","74","48404  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2003262033 TSecr=0 WS=128"
"802","21.017339","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"803","21.017381","10.0.2.15","149.154.167.99","TCP","54","48404  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"805","21.019443","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"807","21.097490","10.0.2.15","149.154.167.99","TCP","54","48404  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0"
"809","21.097910","10.0.2.15","149.154.167.99","TCP","54","48404  >  443 [ACK] Seq=518 Ack=5697 Win=61320 Len=0"
"811","21.101217","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [ACK] Seq=5697 Ack=598 Win=65535 Len=0"
"814","21.101801","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [ACK] Seq=5697 Ack=768 Win=65535 Len=0"
"815","21.101954","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [ACK] Seq=5697 Ack=1063 Win=65535 Len=0"
"818","21.173251","10.0.2.15","149.154.167.99","TCP","54","48404  >  443 [ACK] Seq=1063 Ack=6498 Win=62780 Len=0"
"820","21.173556","149.154.167.99","10.0.2.15","TCP","60","443  >  48404 [ACK] Seq=6498 Ack=1094 Win=65535 Len=0"
"822","21.366628","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=2524 Ack=2737 Win=65535 Len=0"
"824","21.464519","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2737 Ack=2637 Win=65535 Len=0"
"826","21.471524","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=2637 Ack=2936 Win=65535 Len=0"
"828","21.600388","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=2936 Ack=3437 Win=65535 Len=0"
"830","21.672077","10.0.2.15","172.217.18.99","TCP","54","42144  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"831","21.672501","172.217.18.99","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  42144 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"839","21.877441","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=3437 Ack=3167 Win=65535 Len=0"
"841","21.878007","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=1743 Ack=689 Win=65535 Len=0"
"843","21.967513","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=3167 Ack=3600 Win=65535 Len=0"
"845","22.329650","172.67.74.233","10.0.2.15","TCP","60","443  >  37672 [FIN, ACK] Seq=40 Ack=1 Win=65535 Len=0"
"846","22.329932","10.0.2.15","172.67.74.233","TCP","54","37672  >  443 [FIN, ACK] Seq=1 Ack=41 Win=62780 Len=0"
"847","22.330219","172.67.74.233","10.0.2.15","TCP","60","443  >  37672 [ACK] Seq=41 Ack=2 Win=65535 Len=0"
"849","22.367568","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=3600 Ack=3366 Win=65535 Len=0"
"851","22.487428","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=3366 Ack=3713 Win=65535 Len=0"
"853","22.502658","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=3713 Ack=3565 Win=65535 Len=0"
"855","22.579628","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=3713 Ack=3682 Win=65535 Len=0"
"857","22.636031","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=3682 Ack=4132 Win=65535 Len=0"
"859","22.651754","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=3682 Ack=4245 Win=65535 Len=0"
"863","22.941075","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=3682 Ack=4600 Win=65535 Len=0"
"866","23.283043","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=2672 Ack=1033 Win=65535 Len=0"
"867","23.720589","10.0.2.15","172.217.16.131","TCP","54","38214  >  443 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"868","23.721016","172.217.16.131","10.0.2.15","TCP","60","[TCP ACKed unseen segment] 443  >  38214 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"870","23.737232","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=4600 Ack=3897 Win=65535 Len=0"
"872","23.870477","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=3897 Ack=4713 Win=65535 Len=0"
"874","23.875080","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=4713 Ack=4096 Win=65535 Len=0"
"877","23.978410","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=4096 Ack=5487 Win=65535 Len=0"
"880","24.200877","34.117.65.55","10.0.2.15","TCP","60","443  >  55680 [ACK] Seq=3581 Ack=1377 Win=65535 Len=0"
"882","24.241633","149.154.167.99","10.0.2.15","TCP","60","443  >  34208 [ACK] Seq=5487 Ack=4311 Win=65535 Len=0"
"884","24.416040","10.0.2.15","149.154.167.99","TCP","54","34208  >  443 [ACK] Seq=4311 Ack=5632 Win=65535 Len=0"
"888","24.507688","213.57.24.219","10.0.2.15","TCP","60","443  >  60202 [ACK] Seq=333267 Ack=3111 Win=65535 Len=0"
"891","24.521052","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=333846 Ack=3111 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"892","24.521074","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=3111 Ack=336766 Win=65535 Len=0"
"893","24.521469","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=336766 Ack=3111 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"894","24.521479","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=3111 Ack=339686 Win=65535 Len=0"
"896","24.523182","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=3111 Ack=351366 Win=65535 Len=0"
"897","24.523422","213.57.24.219","10.0.2.15","TCP","5894","443  >  60202 [PSH, ACK] Seq=351366 Ack=3111 Win=65535 Len=5840 [TCP segment of a reassembled PDU]"
"898","24.523433","10.0.2.15","213.57.24.219","TCP","54","60202  >  443 [ACK] Seq=3111 Ack=357206 Win=65535 Len=0"
"899","24.523916","213.57.24.219","10.0.2.15","TCP","2974","443  >  60202 [PSH, ACK] Seq=357206 Ack=3111 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
